suite,case_id,arm_id,metric,median,raw_mad,count,quality_qualified
D,stress_n16_l2,upmem_d32_t8_static_dag_waves_v1_1_f32,h2d_s,0.092856891,0.0006355599999999934,5,True
D,stress_n16_l2,upmem_d32_t8_static_dag_waves_v1_1_f32,d2h_s,0.086261212,0.000836208000000005,5,True
D,stress_n16_l2,upmem_d32_t8_static_dag_waves_v1_1_f32,h2d_bytes,260080,0,5,True
D,stress_n16_l2,upmem_d32_t8_static_dag_waves_v1_1_f32,d2h_bytes,1454048,0,5,True
D,stress_n16_l2,upmem_d32_t24_static_dag_waves_v1_1_f32,job_to_state_s,1.2934202090254985,0.007194750010967255,5,True
D,stress_n16_l2,upmem_d32_t24_static_dag_waves_v1_1_f32,prepared_call_s,1.0362130290013738,0.008326479990500957,5,True
D,stress_n16_l2,upmem_d32_t24_static_dag_waves_v1_1_f32,session_inclusive_s,0.9904462149715982,0.007892206020187587,5,True
D,stress_n16_l2,upmem_d32_t24_static_dag_waves_v1_1_f32,steady_s,0.5446170609793626,0.001762149971909821,5,True
D,stress_n16_l2,upmem_d32_t24_static_dag_waves_v1_1_f32,kernel_s,0.0899845,2.2486000000002115e-05,5,True
D,stress_n16_l2,upmem_d32_t24_static_dag_waves_v1_1_f32,session_open_s,0.44193093199282885,0.005392360035330057,5,True
D,stress_n16_l2,upmem_d32_t24_static_dag_waves_v1_1_f32,session_close_s,0.00410963996546343,0.00021141796605661511,5,True
D,stress_n16_l2,upmem_d32_t24_static_dag_waves_v1_1_f32,h2d_s,0.093083715,0.00029068499999999886,5,True
D,stress_n16_l2,upmem_d32_t24_static_dag_waves_v1_1_f32,d2h_s,0.08742670900000002,0.00023237499999997913,5,True
D,stress_n16_l2,upmem_d32_t24_static_dag_waves_v1_1_f32,h2d_bytes,260080,0,5,True
D,stress_n16_l2,upmem_d32_t24_static_dag_waves_v1_1_f32,d2h_bytes,1454048,0,5,True
D,stress_n16_l2,upmem_d64_t8_static_dag_waves_v1_1_f32,job_to_state_s,1.4161143529927358,0.004358211008366197,5,True
D,stress_n16_l2,upmem_d64_t8_static_dag_waves_v1_1_f32,prepared_call_s,1.1572940550395288,0.005119446956086904,5,True
D,stress_n16_l2,upmem_d64_t8_static_dag_waves_v1_1_f32,session_inclusive_s,1.1117567010223866,0.004968933935742825,5,True
D,stress_n16_l2,upmem_d64_t8_static_dag_waves_v1_1_f32,steady_s,0.6635902769630775,0.0066504719434306026,5,True
D,stress_n16_l2,upmem_d64_t8_static_dag_waves_v1_1_f32,kernel_s,0.132434536,9.37770000000171e-05,5,True
D,stress_n16_l2,upmem_d64_t8_static_dag_waves_v1_1_f32,session_open_s,0.4463944759918377,0.00346571602858603,5,True
D,stress_n16_l2,upmem_d64_t8_static_dag_waves_v1_1_f32,session_close_s,0.004042515996843576,0.00027289200806990266,5,True
D,stress_n16_l2,upmem_d64_t8_static_dag_waves_v1_1_f32,h2d_s,0.121845545,0.00045173699999997985,5,True
D,stress_n16_l2,upmem_d64_t8_static_dag_waves_v1_1_f32,d2h_s,0.10014274599999999,0.003990300000000016,5,True
D,stress_n16_l2,upmem_d64_t8_static_dag_waves_v1_1_f32,h2d_bytes,296944,0,5,True
D,stress_n16_l2,upmem_d64_t8_static_dag_waves_v1_1_f32,d2h_bytes,1472480,0,5,True
D,stress_n16_l2,upmem_d64_t24_static_dag_waves_v1_1_f32,job_to_state_s,1.3691544859902933,0.008787758008111268,5,True
D,stress_n16_l2,upmem_d64_t24_static_dag_waves_v1_1_f32,prepared_call_s,1.1117425909615122,0.010500787000637501,5,True
D,stress_n16_l2,upmem_d64_t24_static_dag_waves_v1_1_f32,session_inclusive_s,1.0654412209405564,0.01024943112861365,5,True
D,stress_n16_l2,upmem_d64_t24_static_dag_waves_v1_1_f32,steady_s,0.6103022639872506,0.009752647019922733,5,True
D,stress_n16_l2,upmem_d64_t24_static_dag_waves_v1_1_f32,kernel_s,0.08803103500000001,7.035500000000805e-05,5,True
D,stress_n16_l2,upmem_d64_t24_static_dag_waves_v1_1_f32,session_open_s,0.4509180299937725,0.0014440949889831245,5,True
D,stress_n16_l2,upmem_d64_t24_static_dag_waves_v1_1_f32,session_close_s,0.004145401995629072,7.552496390417218e-05,5,True
D,stress_n16_l2,upmem_d64_t24_static_dag_waves_v1_1_f32,h2d_s,0.122590558,0.0007812149999999879,5,True
D,stress_n16_l2,upmem_d64_t24_static_dag_waves_v1_1_f32,d2h_s,0.100714177,0.0009305130000000078,5,True
D,stress_n16_l2,upmem_d64_t24_static_dag_waves_v1_1_f32,h2d_bytes,296944,0,5,True
D,stress_n16_l2,upmem_d64_t24_static_dag_waves_v1_1_f32,d2h_bytes,1472480,0,5,True
T,hs_n18,upmem_d1_t1_serial_nodes_v1_0_f32,job_to_state_s,4.24819860298885,0.010303098999429494,5,True
T,hs_n18,upmem_d1_t1_serial_nodes_v1_0_f32,prepared_call_s,4.0915223130141385,0.01190906495321542,5,True
T,hs_n18,upmem_d1_t1_serial_nodes_v1_0_f32,session_inclusive_s,4.02605038008187,0.011838332924526185,5,True
T,hs_n18,upmem_d1_t1_serial_nodes_v1_0_f32,steady_s,3.6486738540115766,0.01232465502107516,5,True
T,hs_n18,upmem_d1_t1_serial_nodes_v1_0_f32,kernel_s,2.465310379,0.0013119790000000187,5,True
T,hs_n18,upmem_d1_t1_serial_nodes_v1_0_f32,session_open_s,0.37234669900499284,0.0005605920450761914,5,True
T,hs_n18,upmem_d1_t1_serial_nodes_v1_0_f32,session_close_s,0.00430804502684623,0.00016118999337777495,5,True
T,hs_n18,upmem_d1_t1_serial_nodes_v1_0_f32,h2d_s,0.18161696300000013,0.0025825259999999184,5,True
T,hs_n18,upmem_d1_t1_serial_nodes_v1_0_f32,d2h_s,0.24188865500000006,0.0007979949999999403,5,True
T,hs_n18,upmem_d1_t1_serial_nodes_v1_0_f32,h2d_bytes,146272,0,5,True
T,hs_n18,upmem_d1_t1_serial_nodes_v1_0_f32,d2h_bytes,4274144,0,5,True
T,hs_n18,upmem_d1_t2_serial_nodes_v1_0_f32,job_to_state_s,3.099321649002377,0.01772254501702264,5,True
T,hs_n18,upmem_d1_t2_serial_nodes_v1_0_f32,prepared_call_s,2.9443402779870667,0.017564237001352012,5,True
T,hs_n18,upmem_d1_t2_serial_nodes_v1_0_f32,session_inclusive_s,2.877749783976469,0.016373614023905247,5,True
T,hs_n18,upmem_d1_t2_serial_nodes_v1_0_f32,steady_s,2.5055975089780986,0.011674668989144266,5,True
T,hs_n18,upmem_d1_t2_serial_nodes_v1_0_f32,kernel_s,1.3388987749999999,0.0027741940000001186,5,True
T,hs_n18,upmem_d1_t2_serial_nodes_v1_0_f32,session_open_s,0.36600431601982564,0.0025627160212025046,5,True
T,hs_n18,upmem_d1_t2_serial_nodes_v1_0_f32,session_close_s,0.004034616984426975,3.050902159884572e-05,5,True
T,hs_n18,upmem_d1_t2_serial_nodes_v1_0_f32,h2d_s,0.1813559550000001,0.0006982829999999107,5,True
T,hs_n18,upmem_d1_t2_serial_nodes_v1_0_f32,d2h_s,0.24130481099999995,0.004153742000000071,5,True
T,hs_n18,upmem_d1_t2_serial_nodes_v1_0_f32,h2d_bytes,146272,0,5,True
T,hs_n18,upmem_d1_t2_serial_nodes_v1_0_f32,d2h_bytes,4274144,0,5,True
T,hs_n18,upmem_d1_t3_serial_nodes_v1_0_f32,job_to_state_s,2.7380455380189233,0.009044112055562437,5,True
T,hs_n18,upmem_d1_t3_serial_nodes_v1_0_f32,prepared_call_s,2.583259843988344,0.0074790139915421605,5,True
T,hs_n18,upmem_d1_t3_serial_nodes_v1_0_f32,session_inclusive_s,2.517945688974578,0.0074843650800175965,5,True
T,hs_n18,upmem_d1_t3_serial_nodes_v1_0_f32,steady_s,2.14236738497857,0.007591806002892554,5,True
T,hs_n18,upmem_d1_t3_serial_nodes_v1_0_f32,kernel_s,0.9703559319999999,0.003930963999999926,5,True
T,hs_n18,upmem_d1_t3_serial_nodes_v1_0_f32,session_open_s,0.3713322299881838,0.0011652190005406737,5,True
T,hs_n18,upmem_d1_t3_serial_nodes_v1_0_f32,session_close_s,0.004246074007824063,7.60100083425641e-05,5,True
T,hs_n18,upmem_d1_t3_serial_nodes_v1_0_f32,h2d_s,0.177169535,0.0004742550000000345,5,True
T,hs_n18,upmem_d1_t3_serial_nodes_v1_0_f32,d2h_s,0.21489934399999994,0.0028733479999998868,5,True
T,hs_n18,upmem_d1_t3_serial_nodes_v1_0_f32,h2d_bytes,146272,0,5,True
T,hs_n18,upmem_d1_t3_serial_nodes_v1_0_f32,d2h_bytes,4274144,0,5,True
T,hs_n18,upmem_d1_t4_serial_nodes_v1_0_f32,job_to_state_s,2.545506065012887,0.005453579011373222,5,True
T,hs_n18,upmem_d1_t4_serial_nodes_v1_0_f32,prepared_call_s,2.3898913550074212,0.005576130992267281,5,True
T,hs_n18,upmem_d1_t4_serial_nodes_v1_0_f32,session_inclusive_s,2.324135162984021,0.005223690008278936,5,True
T,hs_n18,upmem_d1_t4_serial_nodes_v1_0_f32,steady_s,1.9560691229999065,0.00981531199067831,5,True
T,hs_n18,upmem_d1_t4_serial_nodes_v1_0_f32,kernel_s,0.7803190620000001,0.0046818930000001036,5,True
T,hs_n18,upmem_d1_t4_serial_nodes_v1_0_f32,session_open_s,0.36860663298284635,0.003059730981476605,5,True
T,hs_n18,upmem_d1_t4_serial_nodes_v1_0_f32,session_close_s,0.004226392018608749,0.00028462999034672976,5,True
T,hs_n18,upmem_d1_t4_serial_nodes_v1_0_f32,h2d_s,0.18020584500000003,0.002541803999999759,5,True
T,hs_n18,upmem_d1_t4_serial_nodes_v1_0_f32,d2h_s,0.24225345099999995,0.002256140000000073,5,True
T,hs_n18,upmem_d1_t4_serial_nodes_v1_0_f32,h2d_bytes,146272,0,5,True
T,hs_n18,upmem_d1_t4_serial_nodes_v1_0_f32,d2h_bytes,4274144,0,5,True
T,hs_n18,upmem_d1_t5_serial_nodes_v1_0_f32,job_to_state_s,2.432487956015393,0.0335397879825905,5,True
T,hs_n18,upmem_d1_t5_serial_nodes_v1_0_f32,prepared_call_s,2.277207423991058,0.034312520001549274,5,True
T,hs_n18,upmem_d1_t5_serial_nodes_v1_0_f32,session_inclusive_s,2.2117924030171707,0.033855176996439695,5,True
T,hs_n18,upmem_d1_t5_serial_nodes_v1_0_f32,steady_s,1.836935944040306,0.03572235896717757,5,True
T,hs_n18,upmem_d1_t5_serial_nodes_v1_0_f32,kernel_s,0.6767457379999999,0.0018178289999999375,5,True
T,hs_n18,upmem_d1_t5_serial_nodes_v1_0_f32,session_open_s,0.3691913050133735,0.0014439329970628023,5,True
T,hs_n18,upmem_d1_t5_serial_nodes_v1_0_f32,session_close_s,0.004039854975417256,0.00020375801250338554,5,True
T,hs_n18,upmem_d1_t5_serial_nodes_v1_0_f32,h2d_s,0.17927685899999996,0.0006128969999999734,5,True
T,hs_n18,upmem_d1_t5_serial_nodes_v1_0_f32,d2h_s,0.21538008999999997,0.020606454000000052,5,True
T,hs_n18,upmem_d1_t5_serial_nodes_v1_0_f32,h2d_bytes,146272,0,5,True
T,hs_n18,upmem_d1_t5_serial_nodes_v1_0_f32,d2h_bytes,4274144,0,5,True
T,hs_n18,upmem_d1_t6_serial_nodes_v1_0_f32,job_to_state_s,2.3672760240151547,0.013479062006808817,5,True
T,hs_n18,upmem_d1_t6_serial_nodes_v1_0_f32,prepared_call_s,2.2105479649617337,0.015007274050731212,5,True
T,hs_n18,upmem_d1_t6_serial_nodes_v1_0_f32,session_inclusive_s,2.145255522977095,0.014634166087489575,5,True
T,hs_n18,upmem_d1_t6_serial_nodes_v1_0_f32,steady_s,1.7694872499560006,0.014838682080153376,5,True
T,hs_n18,upmem_d1_t6_serial_nodes_v1_0_f32,kernel_s,0.5976810899999999,0.0006676430000002176,5,True
T,hs_n18,upmem_d1_t6_serial_nodes_v1_0_f32,session_open_s,0.37171662400942296,0.0005610930384136736,5,True
T,hs_n18,upmem_d1_t6_serial_nodes_v1_0_f32,session_close_s,0.004109909990802407,0.00027399201644584537,5,True
T,hs_n18,upmem_d1_t6_serial_nodes_v1_0_f32,h2d_s,0.18098915199999993,0.00023528599999986244,5,True
T,hs_n18,upmem_d1_t6_serial_nodes_v1_0_f32,d2h_s,0.2438828640000001,0.0006001459999998571,5,True
T,hs_n18,upmem_d1_t6_serial_nodes_v1_0_f32,h2d_bytes,146272,0,5,True
T,hs_n18,upmem_d1_t6_serial_nodes_v1_0_f32,d2h_bytes,4274144,0,5,True
T,hs_n18,upmem_d1_t7_serial_nodes_v1_0_f32,job_to_state_s,2.3143080809968524,0.01501430501230061,5,True
T,hs_n18,upmem_d1_t7_serial_nodes_v1_0_f32,prepared_call_s,2.1592940959963016,0.01579742698231712,5,True
T,hs_n18,upmem_d1_t7_serial_nodes_v1_0_f32,session_inclusive_s,2.0941954940208234,0.015219377004541457,5,True
T,hs_n18,upmem_d1_t7_serial_nodes_v1_0_f32,steady_s,1.7261686370475218,0.013759868976194412,5,True
T,hs_n18,upmem_d1_t7_serial_nodes_v1_0_f32,kernel_s,0.5481222010000001,0.003140709000000075,5,True
T,hs_n18,upmem_d1_t7_serial_nodes_v1_0_f32,session_open_s,0.369314219977241,0.00341683195438236,5,True
T,hs_n18,upmem_d1_t7_serial_nodes_v1_0_f32,session_close_s,0.004167664970736951,0.00014113500947132707,5,True
T,hs_n18,upmem_d1_t7_serial_nodes_v1_0_f32,h2d_s,0.17947542399999994,0.0014832219999999785,5,True
T,hs_n18,upmem_d1_t7_serial_nodes_v1_0_f32,d2h_s,0.21368201700000006,0.007961121000000071,5,True
T,hs_n18,upmem_d1_t7_serial_nodes_v1_0_f32,h2d_bytes,146272,0,5,True
T,hs_n18,upmem_d1_t7_serial_nodes_v1_0_f32,d2h_bytes,4274144,0,5,True
T,hs_n18,upmem_d1_t8_serial_nodes_v1_0_f32,job_to_state_s,2.2661408919957466,0.014076290011871606,5,True
T,hs_n18,upmem_d1_t8_serial_nodes_v1_0_f32,prepared_call_s,2.1090255829622038,0.015391640015877783,5,True
T,hs_n18,upmem_d1_t8_serial_nodes_v1_0_f32,session_inclusive_s,2.043849398032762,0.01483767491299659,5,True
T,hs_n18,upmem_d1_t8_serial_nodes_v1_0_f32,steady_s,1.67237958998885,0.013311431976035237,5,True
T,hs_n18,upmem_d1_t8_serial_nodes_v1_0_f32,kernel_s,0.49878225700000006,0.002219349000000037,5,True
T,hs_n18,upmem_d1_t8_serial_nodes_v1_0_f32,session_open_s,0.3683712889906019,0.0009513329714536667,5,True
T,hs_n18,upmem_d1_t8_serial_nodes_v1_0_f32,session_close_s,0.004352285992354155,0.0002724759979173541,5,True
T,hs_n18,upmem_d1_t8_serial_nodes_v1_0_f32,h2d_s,0.1782138000000001,0.0001999600000001378,5,True
T,hs_n18,upmem_d1_t8_serial_nodes_v1_0_f32,d2h_s,0.24120651600000004,0.002246172999999907,5,True
T,hs_n18,upmem_d1_t8_serial_nodes_v1_0_f32,h2d_bytes,146272,0,5,True
T,hs_n18,upmem_d1_t8_serial_nodes_v1_0_f32,d2h_bytes,4274144,0,5,True
T,hs_n18,upmem_d1_t9_serial_nodes_v1_0_f32,job_to_state_s,2.2563200959702954,0.038471565989311785,5,True
T,hs_n18,upmem_d1_t9_serial_nodes_v1_0_f32,prepared_call_s,2.100339530967176,0.03696196497185156,5,True
T,hs_n18,upmem_d1_t9_serial_nodes_v1_0_f32,session_inclusive_s,2.033998815983068,0.03666534193325788,5,True
T,hs_n18,upmem_d1_t9_serial_nodes_v1_0_f32,steady_s,1.6507593630230986,0.027443926024716347,5,True
T,hs_n18,upmem_d1_t9_serial_nodes_v1_0_f32,kernel_s,0.4770177139999999,0.004802797000000025,5,True
T,hs_n18,upmem_d1_t9_serial_nodes_v1_0_f32,session_open_s,0.3730581349809654,0.0029373439610935748,5,True
T,hs_n18,upmem_d1_t9_serial_nodes_v1_0_f32,session_close_s,0.0038972460315562785,0.00021248299162834883,5,True
T,hs_n18,upmem_d1_t9_serial_nodes_v1_0_f32,h2d_s,0.18081697399999996,0.001830754999999934,5,True
T,hs_n18,upmem_d1_t9_serial_nodes_v1_0_f32,d2h_s,0.23639295000000005,0.010737113999999992,5,True
T,hs_n18,upmem_d1_t9_serial_nodes_v1_0_f32,h2d_bytes,146272,0,5,True
T,hs_n18,upmem_d1_t9_serial_nodes_v1_0_f32,d2h_bytes,4274144,0,5,True
T,hs_n18,upmem_d1_t10_serial_nodes_v1_0_f32,job_to_state_s,2.2550908959819935,0.04231704998528585,5,True
T,hs_n18,upmem_d1_t10_serial_nodes_v1_0_f32,prepared_call_s,2.0996121509815566,0.04281440901104361,5,True
T,hs_n18,upmem_d1_t10_serial_nodes_v1_0_f32,session_inclusive_s,2.0337017939891666,0.04333435697481036,5,True
T,hs_n18,upmem_d1_t10_serial_nodes_v1_0_f32,steady_s,1.6562006549793296,0.03981798101449385,5,True
T,hs_n18,upmem_d1_t10_serial_nodes_v1_0_f32,kernel_s,0.452583992,0.0003937070000000764,5,True
T,hs_n18,upmem_d1_t10_serial_nodes_v1_0_f32,session_open_s,0.3706988049671054,0.001031277992296964,5,True
T,hs_n18,upmem_d1_t10_serial_nodes_v1_0_f32,session_close_s,0.00400388304842636,6.767502054572105e-05,5,True
T,hs_n18,upmem_d1_t10_serial_nodes_v1_0_f32,h2d_s,0.179898117,0.0009638339999999135,5,True
T,hs_n18,upmem_d1_t10_serial_nodes_v1_0_f32,d2h_s,0.24231979699999995,0.003815035999999994,5,True
T,hs_n18,upmem_d1_t10_serial_nodes_v1_0_f32,h2d_bytes,146272,0,5,True
T,hs_n18,upmem_d1_t10_serial_nodes_v1_0_f32,d2h_bytes,4274144,0,5,True
T,hs_n18,upmem_d1_t11_serial_nodes_v1_0_f32,job_to_state_s,2.1939352069748566,0.008556221961043775,5,True
T,hs_n18,upmem_d1_t11_serial_nodes_v1_0_f32,prepared_call_s,2.0390655809897,0.010107631969731301,5,True
T,hs_n18,upmem_d1_t11_serial_nodes_v1_0_f32,session_inclusive_s,1.9733827040181495,0.009748744079843163,5,True
T,hs_n18,upmem_d1_t11_serial_nodes_v1_0_f32,steady_s,1.5943123109755106,0.008067178016062826,5,True
T,hs_n18,upmem_d1_t11_serial_nodes_v1_0_f32,kernel_s,0.4288405569999999,0.0019780969999999565,5,True
T,hs_n18,upmem_d1_t11_serial_nodes_v1_0_f32,session_open_s,0.37221665104152635,0.0019272410427220166,5,True
T,hs_n18,upmem_d1_t11_serial_nodes_v1_0_f32,session_close_s,0.004178225004579872,3.781000850722194e-05,5,True
T,hs_n18,upmem_d1_t11_serial_nodes_v1_0_f32,h2d_s,0.18110821500000007,0.0009821270000000826,5,True
T,hs_n18,upmem_d1_t11_serial_nodes_v1_0_f32,d2h_s,0.23707373699999995,0.007121848000000097,5,True
T,hs_n18,upmem_d1_t11_serial_nodes_v1_0_f32,h2d_bytes,146272,0,5,True
T,hs_n18,upmem_d1_t11_serial_nodes_v1_0_f32,d2h_bytes,4274144,0,5,True
T,hs_n18,upmem_d1_t12_serial_nodes_v1_0_f32,job_to_state_s,2.1926019709790125,0.018793016963172704,5,True
T,hs_n18,upmem_d1_t12_serial_nodes_v1_0_f32,prepared_call_s,2.038048024987802,0.01962858799379319,5,True
T,hs_n18,upmem_d1_t12_serial_nodes_v1_0_f32,session_inclusive_s,1.9728497509495355,0.01944586297031492,5,True
T,hs_n18,upmem_d1_t12_serial_nodes_v1_0_f32,steady_s,1.6022839379729703,0.021677932993043214,5,True
T,hs_n18,upmem_d1_t12_serial_nodes_v1_0_f32,kernel_s,0.43424900899999996,0.0022111619999999332,5,True
T,hs_n18,upmem_d1_t12_serial_nodes_v1_0_f32,session_open_s,0.36894290102645755,0.0029045380651950836,5,True
T,hs_n18,upmem_d1_t12_serial_nodes_v1_0_f32,session_close_s,0.003854981972835958,0.00017551600467413664,5,True
T,hs_n18,upmem_d1_t12_serial_nodes_v1_0_f32,h2d_s,0.18190803200000003,0.001710069999999897,5,True
T,hs_n18,upmem_d1_t12_serial_nodes_v1_0_f32,d2h_s,0.24205281099999998,0.0034937079999999843,5,True
T,hs_n18,upmem_d1_t12_serial_nodes_v1_0_f32,h2d_bytes,146272,0,5,True
T,hs_n18,upmem_d1_t12_serial_nodes_v1_0_f32,d2h_bytes,4274144,0,5,True
T,hs_n18,upmem_d1_t13_serial_nodes_v1_0_f32,job_to_state_s,2.2046660460182466,0.018690751981921494,5,True
T,hs_n18,upmem_d1_t13_serial_nodes_v1_0_f32,prepared_call_s,2.047250091971364,0.017459307971876115,5,True
T,hs_n18,upmem_d1_t13_serial_nodes_v1_0_f32,session_inclusive_s,1.9817440079059452,0.017407246923539788,5,True
T,hs_n18,upmem_d1_t13_serial_nodes_v1_0_f32,steady_s,1.597184487967752,0.016573053027968854,5,True
T,hs_n18,upmem_d1_t13_serial_nodes_v1_0_f32,kernel_s,0.432221952,0.004339685999999898,5,True
T,hs_n18,upmem_d1_t13_serial_nodes_v1_0_f32,session_open_s,0.373027355002705,0.004750334017444402,5,True
T,hs_n18,upmem_d1_t13_serial_nodes_v1_0_f32,session_close_s,0.0038992089685052633,0.00014528195606544614,5,True
T,hs_n18,upmem_d1_t13_serial_nodes_v1_0_f32,h2d_s,0.17986868400000006,0.0001184320000000294,5,True
T,hs_n18,upmem_d1_t13_serial_nodes_v1_0_f32,d2h_s,0.24099193500000002,0.0044577509999999265,5,True
T,hs_n18,upmem_d1_t13_serial_nodes_v1_0_f32,h2d_bytes,146272,0,5,True
T,hs_n18,upmem_d1_t13_serial_nodes_v1_0_f32,d2h_bytes,4274144,0,5,True
T,hs_n18,upmem_d1_t14_serial_nodes_v1_0_f32,job_to_state_s,2.203661059960723,0.011450408957898617,5,True
T,hs_n18,upmem_d1_t14_serial_nodes_v1_0_f32,prepared_call_s,2.0486685190116987,0.011028212029486895,5,True
T,hs_n18,upmem_d1_t14_serial_nodes_v1_0_f32,session_inclusive_s,1.983331513009034,0.011010119051206857,5,True
T,hs_n18,upmem_d1_t14_serial_nodes_v1_0_f32,steady_s,1.6076067209942266,0.009296807984355837,5,True
T,hs_n18,upmem_d1_t14_serial_nodes_v1_0_f32,kernel_s,0.43696749700000004,0.0029574059999999402,5,True
T,hs_n18,upmem_d1_t14_serial_nodes_v1_0_f32,session_open_s,0.37294673605356365,0.001412638055626303,5,True
T,hs_n18,upmem_d1_t14_serial_nodes_v1_0_f32,session_close_s,0.004294785961974412,0.00020316505106166005,5,True
T,hs_n18,upmem_d1_t14_serial_nodes_v1_0_f32,h2d_s,0.17948878000000001,0.0016390870000000113,5,True
T,hs_n18,upmem_d1_t14_serial_nodes_v1_0_f32,d2h_s,0.24131932300000003,0.0028148339999999328,5,True
T,hs_n18,upmem_d1_t14_serial_nodes_v1_0_f32,h2d_bytes,146272,0,5,True
T,hs_n18,upmem_d1_t14_serial_nodes_v1_0_f32,d2h_bytes,4274144,0,5,True
T,hs_n18,upmem_d1_t15_serial_nodes_v1_0_f32,job_to_state_s,2.2205841619870625,0.012668857991229743,5,True
T,hs_n18,upmem_d1_t15_serial_nodes_v1_0_f32,prepared_call_s,2.064421508985106,0.012606686970684677,5,True
T,hs_n18,upmem_d1_t15_serial_nodes_v1_0_f32,session_inclusive_s,1.999192462011706,0.012888144992757589,5,True
T,hs_n18,upmem_d1_t15_serial_nodes_v1_0_f32,steady_s,1.6181762560154311,0.00815629999851808,5,True
T,hs_n18,upmem_d1_t15_serial_nodes_v1_0_f32,kernel_s,0.4403848120000001,0.0018214420000001175,5,True
T,hs_n18,upmem_d1_t15_serial_nodes_v1_0_f32,session_open_s,0.37460630998248234,0.000951363006606698,5,True
T,hs_n18,upmem_d1_t15_serial_nodes_v1_0_f32,session_close_s,0.004024699970614165,0.00017966097220778465,5,True
T,hs_n18,upmem_d1_t15_serial_nodes_v1_0_f32,h2d_s,0.1800555869999999,0.00047328599999998944,5,True
T,hs_n18,upmem_d1_t15_serial_nodes_v1_0_f32,d2h_s,0.24219943500000002,0.003087398000000019,5,True
T,hs_n18,upmem_d1_t15_serial_nodes_v1_0_f32,h2d_bytes,146272,0,5,True
T,hs_n18,upmem_d1_t15_serial_nodes_v1_0_f32,d2h_bytes,4274144,0,5,True
T,hs_n18,upmem_d1_t16_serial_nodes_v1_0_f32,job_to_state_s,2.2237363570020534,0.030234383011702448,5,True
T,hs_n18,upmem_d1_t16_serial_nodes_v1_0_f32,prepared_call_s,2.068026283988729,0.030742790026124567,5,True
T,hs_n18,upmem_d1_t16_serial_nodes_v1_0_f32,session_inclusive_s,2.0021792810293846,0.03134054894326255,5,True
T,hs_n18,upmem_d1_t16_serial_nodes_v1_0_f32,steady_s,1.624755961005576,0.03421787801198661,5,True
T,hs_n18,upmem_d1_t16_serial_nodes_v1_0_f32,kernel_s,0.4368661199999999,0.005239071000000095,5,True
T,hs_n18,upmem_d1_t16_serial_nodes_v1_0_f32,session_open_s,0.36791957897366956,0.0003463599714450538,5,True
T,hs_n18,upmem_d1_t16_serial_nodes_v1_0_f32,session_close_s,0.003893697983585298,0.00019851798424497247,5,True
T,hs_n18,upmem_d1_t16_serial_nodes_v1_0_f32,h2d_s,0.18089429199999998,0.0012215079999999545,5,True
T,hs_n18,upmem_d1_t16_serial_nodes_v1_0_f32,d2h_s,0.245027208,0.002863418000000062,5,True
T,hs_n18,upmem_d1_t16_serial_nodes_v1_0_f32,h2d_bytes,146272,0,5,True
T,hs_n18,upmem_d1_t16_serial_nodes_v1_0_f32,d2h_bytes,4274144,0,5,True
T,hs_n18,upmem_d1_t17_serial_nodes_v1_0_f32,job_to_state_s,2.2928753300220706,0.014505875005852431,5,True
T,hs_n18,upmem_d1_t17_serial_nodes_v1_0_f32,prepared_call_s,2.1372275889734738,0.012651426019147038,5,True
T,hs_n18,upmem_d1_t17_serial_nodes_v1_0_f32,session_inclusive_s,2.071972383011598,0.012523264973424375,5,True
T,hs_n18,upmem_d1_t17_serial_nodes_v1_0_f32,steady_s,1.696409575000871,0.0101711280294694,5,True
T,hs_n18,upmem_d1_t17_serial_nodes_v1_0_f32,kernel_s,0.44665747999999994,0.0021293019999999996,5,True
T,hs_n18,upmem_d1_t17_serial_nodes_v1_0_f32,session_open_s,0.3717713829828426,0.0022686899756081402,5,True
T,hs_n18,upmem_d1_t17_serial_nodes_v1_0_f32,session_close_s,0.003916746994946152,5.839602090418339e-05,5,True
T,hs_n18,upmem_d1_t17_serial_nodes_v1_0_f32,h2d_s,0.17980284299999993,0.0005582569999999509,5,True
T,hs_n18,upmem_d1_t17_serial_nodes_v1_0_f32,d2h_s,0.24512780099999998,0.0013979910000000983,5,True
T,hs_n18,upmem_d1_t17_serial_nodes_v1_0_f32,h2d_bytes,146272,0,5,True
T,hs_n18,upmem_d1_t17_serial_nodes_v1_0_f32,d2h_bytes,4274144,0,5,True
T,hs_n18,upmem_d1_t18_serial_nodes_v1_0_f32,job_to_state_s,2.205542828014586,0.012556031986605376,5,True
T,hs_n18,upmem_d1_t18_serial_nodes_v1_0_f32,prepared_call_s,2.0499989389791153,0.012577647052239627,5,True
T,hs_n18,upmem_d1_t18_serial_nodes_v1_0_f32,session_inclusive_s,1.984606389014516,0.012570157006848603,5,True
T,hs_n18,upmem_d1_t18_serial_nodes_v1_0_f32,steady_s,1.6093552929814905,0.005184957000892609,5,True
T,hs_n18,upmem_d1_t18_serial_nodes_v1_0_f32,kernel_s,0.438854533,0.0037413440000000353,5,True
T,hs_n18,upmem_d1_t18_serial_nodes_v1_0_f32,session_open_s,0.3749684829963371,0.0032138790120370686,5,True
T,hs_n18,upmem_d1_t18_serial_nodes_v1_0_f32,session_close_s,0.004214757005684078,0.00017128902254626155,5,True
