cell_id,family,topology_id,method,path_id,n,block,sample_id,session_instance_id,session_inclusive_s,total_wall_s,session_open_s,session_close_s,kernel_s,h2d_s,d2h_s,request_build_sum_s,request_wave_wall_sum_s
edc_test_data9_syndrome8_total17_r1/4dpu_t8,EDC,4dpu_t8,U,88a16fe7bbfc2cfaa382452dbcc19b473b1b2844864c14e9da023f35e63f835f,5,5,fc7926ff5a9a19d4dd5b92885a6111c2a8711be0f0470c2dc06b1f5aa0c2cd8b,30df71b4-9074-492c-aa81-eb5f060c28e6,0.6419213929912075,0.503683271992486,0.13375891098985448,0.004479210008867085,0.288557642,0.027684438999999998,0.042671132,0.03252346412045881,0.45156830199994147
hs_test_total18_r1/1dpu_t8,HS,1dpu_t8,G,d986e72b7f18b35f3328b4f2bf63c7df015cbbb7531649c9465e8c8c26fd6696,5,1,2d48024848569ab02344a3b2ae887f02d6e39f1ff016966072439e5f885b97b8,13bad6c5-1a7c-4976-9d49-88af72bdbd9b,1.360054931952618,0.8960799069609493,0.4564854960190132,0.007489528972655535,0.351282223,0.061256595,0.12824330499999997,0.06946259492542595,0.722154961375054
hs_test_total18_r1/1dpu_t8,HS,1dpu_t8,G,d986e72b7f18b35f3328b4f2bf63c7df015cbbb7531649c9465e8c8c26fd6696,5,2,ba10983ce8b1952b517c8dfb0fdff26738b210e8c56154b4f75f3e6f4978357e,aaeaaeb8-aaa7-4cee-849e-f3ae7a73c149,1.3518392369733192,0.8970099569996819,0.4475011809845455,0.0073280989890918136,0.35370601700000004,0.06143289199999996,0.12861253900000003,0.06951697584008798,0.7229855550685897
hs_test_total18_r1/1dpu_t8,HS,1dpu_t8,G,d986e72b7f18b35f3328b4f2bf63c7df015cbbb7531649c9465e8c8c26fd6696,5,3,488b62660ddd0b5d9e982aa8f3d2b892d3e5434b09e3a7ad7459ccd571d9a36c,dfa7e11b-5d15-44c1-a52a-94d121e35f7c,1.3772702540154569,0.9060865350184031,0.46353710000403225,0.007646618993021548,0.354531567,0.059873781,0.131582745,0.07064520567655563,0.730032719031442
hs_test_total18_r1/1dpu_t8,HS,1dpu_t8,G,d986e72b7f18b35f3328b4f2bf63c7df015cbbb7531649c9465e8c8c26fd6696,5,4,31b22796115302d526b6bbf4363c7f4d1266b5674ecd1baf37f6b5a3e1642dca,2e4e6005-96e4-4117-944d-0804fea5e44e,1.3294755700044334,0.8723540370119736,0.45255740999709815,0.004564122995361686,0.35429035100000006,0.058655556,0.10136206499999999,0.06989434530260041,0.6983817318687215
hs_test_total18_r1/1dpu_t8,HS,1dpu_t8,G,d986e72b7f18b35f3328b4f2bf63c7df015cbbb7531649c9465e8c8c26fd6696,5,5,05924d896c6fe87307164b61086c877d9c69a608c6e723924aeaaf6190fb1c62,02bf3636-aa5e-4779-800c-9d1463cfaa08,1.4051087620318867,0.9485131030087359,0.45124389900593087,0.005351760017219931,0.354710666,0.06271386899999998,0.133182429,0.07335514470469207,0.744821535074152
hs_test_total18_r1/1dpu_t8,HS,1dpu_t8,F,0041ca5dd29c0d6046b794814de0dfda80bdfa577f6b4fecf9214716a1239cd8,5,1,7f20cd5f02be9e426dd89f85bb79849d5b2169cb7021477d2660ff79c67c7de5,94cca982-b5d2-4ec7-b866-b3f451420dca,1.8205010339734145,0.8918790899915621,0.9216512929997407,0.006970650982111692,0.35011023900000005,0.06035284000000002,0.12809153099999998,0.06910883984528482,0.7176435493747704
hs_test_total18_r1/1dpu_t8,HS,1dpu_t8,F,0041ca5dd29c0d6046b794814de0dfda80bdfa577f6b4fecf9214716a1239cd8,5,2,7316d70ebe4bfbad78b7adab492072381d84ad778cbf9cc282a7e85b6d389f3e,c3930f74-3656-49d2-bff3-f299cc0fb201,1.8395070710103028,0.9072548410040326,0.9277807479957119,0.0044714820105582476,0.35010964499999997,0.06234940099999999,0.13250467800000001,0.07043641695054248,0.7284931499161758
hs_test_total18_r1/1dpu_t8,HS,1dpu_t8,F,0041ca5dd29c0d6046b794814de0dfda80bdfa577f6b4fecf9214716a1239cd8,5,3,7f4f718f83704ba16bd1227e287d0bee1b27dda121af4f3f55f5b13a9f0d7b8b,a36be88e-a278-4a21-9d89-7837bb83fc9d,1.7722337000304833,0.8899676580331288,0.8775539029738866,0.004712139023467898,0.34770693700000005,0.060644288999999976,0.127915207,0.068624775740318,0.7155311389360577
hs_test_total18_r1/1dpu_t8,HS,1dpu_t8,F,0041ca5dd29c0d6046b794814de0dfda80bdfa577f6b4fecf9214716a1239cd8,5,4,161a22424effba942fbb5d07e4405f5162a5a84fc9b67a5fc8b377322a101325,8d3b9cc5-c86d-4615-abef-9d0fbeef09ef,1.75191387697123,0.8734085540054366,0.8736264869803563,0.0048788359854370356,0.35089668900000004,0.05965263900000001,0.10155134199999999,0.06968563125701621,0.6979252535966225
hs_test_total18_r1/1dpu_t8,HS,1dpu_t8,F,0041ca5dd29c0d6046b794814de0dfda80bdfa577f6b4fecf9214716a1239cd8,5,5,8410dcf7dab8a235d41e3179c961961cf5f160f11f09b71e566b1e1c74df0672,0c6cf2c8-9bd6-4fc2-81fe-fbc5b8d0e7c5,1.8245319239213131,0.9703094259602949,0.8494022960076109,0.004820201953407377,0.349410528,0.06209461700000002,0.12948308099999997,0.07320488372351974,0.7855806972365826
hs_test_total18_r1/1dpu_t8,HS,1dpu_t8,R,4525cf54c4ba19000aa7cdaacb18498600642594aff555c5238ccaea9905e66b,5,1,e70ca7e0a4a8b804b3b90dc88b88a408e0578d7d118d3379f8f1fe4bb5d2800e,1b25d58d-b83b-4903-9df9-87993994041f,1.817007392004598,0.8945422300021164,0.9171458570053801,0.005319304997101426,0.350921646,0.059572967,0.12910929,0.06970649218419567,0.7204485230031423
hs_test_total18_r1/1dpu_t8,HS,1dpu_t8,R,4525cf54c4ba19000aa7cdaacb18498600642594aff555c5238ccaea9905e66b,5,2,088271bc9de827c14667ba360bd21e14c4eb4a25555c1114f10798cd59600f15,dbf88e5d-b6ff-4cea-9dff-d426a7c9502a,1.7869850079878233,0.8947513219900429,0.8884942680015229,0.0037394179962575436,0.350619423,0.06091398700000002,0.129076732,0.06883920717518777,0.7200519626494497
hs_test_total18_r1/1dpu_t8,HS,1dpu_t8,R,4525cf54c4ba19000aa7cdaacb18498600642594aff555c5238ccaea9905e66b,5,3,1150f28d021889a034e64be9e368d66f10ff1522887c85f957b5b65c682a23dd,103e8f6c-d6f9-494d-975f-c6effc375490,1.7898287389543839,0.9016430809861049,0.8827442100155167,0.005441447952762246,0.35088154699999996,0.061467371,0.12883845499999996,0.06940860307076946,0.7268526060506701
hs_test_total18_r1/1dpu_t8,HS,1dpu_t8,R,4525cf54c4ba19000aa7cdaacb18498600642594aff555c5238ccaea9905e66b,5,4,fa62a09f294bf5bf78f0bf9d17124c68b3b4e3f6dc755dbdc09e610549250433,48c91a5f-7b69-40cc-a942-4d198461968f,1.7600567920017056,0.9006234330008738,0.8541870649787597,0.005246294022072107,0.348509978,0.061409308000000024,0.12909840399999997,0.07000862783752382,0.7239621956832707
hs_test_total18_r1/1dpu_t8,HS,1dpu_t8,R,4525cf54c4ba19000aa7cdaacb18498600642594aff555c5238ccaea9905e66b,5,5,9dc49850b53e308e830ad0970408b71baeb03e24213f51d96761ffa7054f8e67,2aca3f95-c0a8-4dbb-8564-1e9981916d58,1.7634019760298543,0.9004048869828694,0.8579877089941874,0.005009380052797496,0.347938653,0.060985897999999976,0.127711514,0.07065632095327601,0.7226941898697987
hs_test_total18_r1/1dpu_t8,HS,1dpu_t8,U,06e36dc1e39837611db3ebf1feadf21771f4f768da16c4858f7813e65c40e8e3,5,1,6e79f1e662d0d31743fa573745a6934e005103846afd6815ace92c6a901d77da,3cd4ed99-a00e-4dc1-9297-95d375a447dc,1.819931019039359,0.9001015060348436,0.9122951439931057,0.007534369011409581,0.347377327,0.061390291000000013,0.13129436300000005,0.07015058980323374,0.724151937989518
hs_test_total18_r1/1dpu_t8,HS,1dpu_t8,U,06e36dc1e39837611db3ebf1feadf21771f4f768da16c4858f7813e65c40e8e3,5,2,8812c5223ba824582562e56bef65a92e47ff6de1f93b6593588602dcb7a6f3df,cd370f39-6a48-4a40-978b-92a04b526b99,1.83516040595714,0.9018063849653117,0.9273758700001054,0.005978150991722941,0.347434517,0.062316328000000004,0.132252636,0.06956247292691842,0.726655570382718
hs_test_total18_r1/1dpu_t8,HS,1dpu_t8,U,06e36dc1e39837611db3ebf1feadf21771f4f768da16c4858f7813e65c40e8e3,5,3,b9ef09e788759971202a8738d3a3bc97da1d7a4839488165728073407d9a7d22,88aa1641-68bb-4829-b1a7-25776f422cba,1.7841713150264695,0.9041438180138357,0.8753522760234773,0.004675220989156514,0.35069826699999995,0.061272198000000014,0.132066766,0.06984114117221907,0.7295793540542945
hs_test_total18_r1/1dpu_t8,HS,1dpu_t8,U,06e36dc1e39837611db3ebf1feadf21771f4f768da16c4858f7813e65c40e8e3,5,4,a7a3011b87cf8e78f0b00ae5af0c3b4648a320a416d6ddbc7bba0360f5cef6a6,2b0227b3-fa31-4f69-bd6f-d4bd1fdd89bc,1.7540179200004786,0.8974898810265586,0.8512463080114685,0.005281730962451547,0.350583001,0.06024777599999999,0.12970450300000003,0.06926546251634136,0.7243517906754278
hs_test_total18_r1/1dpu_t8,HS,1dpu_t8,U,06e36dc1e39837611db3ebf1feadf21771f4f768da16c4858f7813e65c40e8e3,5,5,558f16df897f28a7cf7c9b0cc71647f3e4f66f052c2ae522e3ea2c76c69ef977,94e0ca0d-24f5-4b0b-8d4a-26f0ffbe5d94,1.8160488250432536,0.966053023992572,0.8453865260235034,0.004609275027178228,0.348454729,0.06263798499999998,0.129452803,0.07218783540884033,0.7848484568530694
hs_test_total18_r1/4dpu_t8,HS,4dpu_t8,G,d986e72b7f18b35f3328b4f2bf63c7df015cbbb7531649c9465e8c8c26fd6696,5,1,e69413c1c16921e4386c5a24894f022bdb369550b8518cf397283e1e9ae9ed53,0ac5ac86-5670-4054-9571-c57438d5ae7c,0.9672805449808948,0.516973010962829,0.44574746501166373,0.0045600690064020455,0.08439055899999999,0.065793767,0.11054461200000001,0.04572985816048458,0.37827440310502425
hs_test_total18_r1/4dpu_t8,HS,4dpu_t8,G,d986e72b7f18b35f3328b4f2bf63c7df015cbbb7531649c9465e8c8c26fd6696,5,2,e182fe6806e726086aa8a58346deab48571bd4a649e725b91e9bcd92f43d4aeb,f5f93592-db1f-4792-b5a0-d2cc1d94ffc4,0.9750301479944028,0.5346354829962365,0.43537743599154055,0.005017229006625712,0.084480002,0.067103991,0.099089864,0.04773614899022505,0.38703420700039715
hs_test_total18_r1/4dpu_t8,HS,4dpu_t8,G,d986e72b7f18b35f3328b4f2bf63c7df015cbbb7531649c9465e8c8c26fd6696,5,3,964039ad707a7b2a878c9c8a9b3dc771750adb73c51abf8a29b68f5a752949e0,d1d70550-8d8c-4a6d-8a05-0f1c385a013c,0.9553728110622615,0.5227249090094119,0.42793420801172033,0.004713694041129202,0.08467645600000001,0.066529031,0.09864758100000001,0.04703746287850663,0.37957451288821176
hs_test_total18_r1/4dpu_t8,HS,4dpu_t8,G,d986e72b7f18b35f3328b4f2bf63c7df015cbbb7531649c9465e8c8c26fd6696,5,4,7653e82abead8f337fc772675cda8e8c2b3207e47742b9d35ac121dd35a0ee88,57f949fa-4ed3-4c56-a8f4-cd8d3103ae74,0.9518735859310254,0.5195747049874626,0.4277390589704737,0.004559821973089129,0.08441161,0.066031351,0.10972474200000001,0.045960973016917706,0.3773899470688775
hs_test_total18_r1/4dpu_t8,HS,4dpu_t8,G,d986e72b7f18b35f3328b4f2bf63c7df015cbbb7531649c9465e8c8c26fd6696,5,5,630cf1253645b81487e09274fc5901d26bb057b378f4d5342c6e85a965237d39,1bb4e401-45c2-4b7c-a3fc-5c702c6a3c03,0.9800123879685998,0.5339679819880985,0.4401126189623028,0.00593178701819852,0.084625935,0.06676948799999999,0.10042454499999999,0.04814628977328539,0.3896616750280373
hs_test_total18_r1/4dpu_t8,HS,4dpu_t8,F,062bcb3a5d5649a0503a819cb528e329cbce07671ee68418c08aadfa03536397,5,1,b678af45db4fff217807d901e779ca96adb1d7e5578389ef59191a8737f7c0e6,434cf9d8-2ef6-481a-a909-b8f7c6c9616d,1.4793118049856275,0.5597601910121739,0.9116604939918034,0.007891119981650263,0.082615693,0.067674089,0.127924165,0.047713043983094394,0.4116449599387124
hs_test_total18_r1/4dpu_t8,HS,4dpu_t8,F,062bcb3a5d5649a0503a819cb528e329cbce07671ee68418c08aadfa03536397,5,2,c95165acab33ba6f04535fecc0845d384b2d53ef8ee3852cb77cd423bb6545ce,ec976aff-caaa-4b1a-8b67-b46e2325d02e,1.4442294109612703,0.5569337279885076,0.8816378220217302,0.0056578609510324895,0.08277334800000001,0.068666076,0.128063855,0.04785364877898246,0.4116236849804409
hs_test_total18_r1/4dpu_t8,HS,4dpu_t8,F,062bcb3a5d5649a0503a819cb528e329cbce07671ee68418c08aadfa03536397,5,3,0bad980e601d99f128aabd98d5856a419072be56e79bb3a22de7ea6468ed985e,e3a6cba6-2e64-4696-b5c7-77ecd363e6af,1.4035135500016622,0.5193200029898435,0.8795119139831513,0.00468163302866742,0.08251887399999999,0.067202246,0.097881627,0.04648236476350576,0.3785850547719747
hs_test_total18_r1/4dpu_t8,HS,4dpu_t8,F,062bcb3a5d5649a0503a819cb528e329cbce07671ee68418c08aadfa03536397,5,4,ed6dfee23c18cbaf43625132a1510ce0be50e2c5a40cfc160d75e7ed0379b21c,4d746959-1486-4d8a-893c-4aa748052136,1.3632042880053632,0.5172395740519278,0.8410053229890764,0.004959390964359045,0.082524221,0.06561413099999999,0.11102628899999997,0.045490696968045086,0.37671013572253287
hs_test_total18_r1/4dpu_t8,HS,4dpu_t8,F,062bcb3a5d5649a0503a819cb528e329cbce07671ee68418c08aadfa03536397,5,5,85b084ba2993a9a3d3a3768ec11a2c7f048817413c263e9d7d755ecc322a2fa7,0e3aa903-1be2-4f57-b44d-6a4f6aff6d2a,1.4161613259930164,0.5632237259997055,0.8474853219813667,0.005452278011944145,0.08267775,0.06779752000000001,0.127527957,0.04783499211771414,0.4142972521367483
hs_test_total18_r1/4dpu_t8,HS,4dpu_t8,R,cd6a91f06f985686f503b8a86b9264e742ec035dc43e79b4ad97298f695ab265,5,1,9b316750c1370988337201c8091f93e9631a3a3829775bea05a26871eacd558d,7598eda1-f58d-4257-885c-f7c6f6a45db3,1.474323297094088,0.5512218620278873,0.915542405040469,0.007559030025731772,0.082640464,0.067620332,0.12515389300000002,0.04665727773681283,0.4066289959009737
hs_test_total18_r1/4dpu_t8,HS,4dpu_t8,R,cd6a91f06f985686f503b8a86b9264e742ec035dc43e79b4ad97298f695ab265,5,2,1d5a641287072891bfb56091c80a26bd05625cb9f79e3ddcd9fd2cde05cb5e85,f03881e1-36f0-4541-91a1-faec62a08b3c,1.4059482410084456,0.5378765860223211,0.8633660579798743,0.004705597006250173,0.082560252,0.067767057,0.10536926699999999,0.04752197931520641,0.3902589200879447
hs_test_total18_r1/4dpu_t8,HS,4dpu_t8,R,cd6a91f06f985686f503b8a86b9264e742ec035dc43e79b4ad97298f695ab265,5,3,33b585e410e20b72d343adcd06387a6ebe594ce83754db2fb20869d7a77f9e59,7e0caa19-6f74-430b-9c03-ecd8598ad38e,1.4067220330471173,0.51747850200627,0.8848886170308106,0.004354914010036737,0.082610344,0.06573319100000002,0.113877585,0.04483810515375808,0.3778321761637926
hs_test_total18_r1/4dpu_t8,HS,4dpu_t8,R,cd6a91f06f985686f503b8a86b9264e742ec035dc43e79b4ad97298f695ab265,5,4,a123106f0dfb93a754cee3f665d1302e4632e0c0aca5fbb73eba66fbb3dd2e36,6ea6a8bf-9003-4ea5-903a-277949602753,1.3688169669476338,0.5217247619875707,0.8424000939703546,0.004692110989708453,0.08240446400000001,0.06590735299999997,0.11112821599999999,0.04742639610776678,0.38034835702273995
hs_test_total18_r1/4dpu_t8,HS,4dpu_t8,R,cd6a91f06f985686f503b8a86b9264e742ec035dc43e79b4ad97298f695ab265,5,5,0f0edcbb19c62089f45c5cd8f6171be922b13cc37901132edd656f7d726d607b,1d1b95d5-b08a-4077-a76d-93ff52e7cc1a,1.4418734619976021,0.5915023440029472,0.8448367210221477,0.005534396972507238,0.082656985,0.06729028000000001,0.112848005,0.048222289129626006,0.44238692917861044
hs_test_total18_r1/4dpu_t8,HS,4dpu_t8,U,cd6a91f06f985686f503b8a86b9264e742ec035dc43e79b4ad97298f695ab265,5,1,9b316750c1370988337201c8091f93e9631a3a3829775bea05a26871eacd558d,7598eda1-f58d-4257-885c-f7c6f6a45db3,1.474323297094088,0.5512218620278873,0.915542405040469,0.007559030025731772,0.082640464,0.067620332,0.12515389300000002,0.04665727773681283,0.4066289959009737
hs_test_total18_r1/4dpu_t8,HS,4dpu_t8,U,cd6a91f06f985686f503b8a86b9264e742ec035dc43e79b4ad97298f695ab265,5,2,1d5a641287072891bfb56091c80a26bd05625cb9f79e3ddcd9fd2cde05cb5e85,f03881e1-36f0-4541-91a1-faec62a08b3c,1.4059482410084456,0.5378765860223211,0.8633660579798743,0.004705597006250173,0.082560252,0.067767057,0.10536926699999999,0.04752197931520641,0.3902589200879447
hs_test_total18_r1/4dpu_t8,HS,4dpu_t8,U,cd6a91f06f985686f503b8a86b9264e742ec035dc43e79b4ad97298f695ab265,5,3,33b585e410e20b72d343adcd06387a6ebe594ce83754db2fb20869d7a77f9e59,7e0caa19-6f74-430b-9c03-ecd8598ad38e,1.4067220330471173,0.51747850200627,0.8848886170308106,0.004354914010036737,0.082610344,0.06573319100000002,0.113877585,0.04483810515375808,0.3778321761637926
hs_test_total18_r1/4dpu_t8,HS,4dpu_t8,U,cd6a91f06f985686f503b8a86b9264e742ec035dc43e79b4ad97298f695ab265,5,4,a123106f0dfb93a754cee3f665d1302e4632e0c0aca5fbb73eba66fbb3dd2e36,6ea6a8bf-9003-4ea5-903a-277949602753,1.3688169669476338,0.5217247619875707,0.8424000939703546,0.004692110989708453,0.08240446400000001,0.06590735299999997,0.11112821599999999,0.04742639610776678,0.38034835702273995
hs_test_total18_r1/4dpu_t8,HS,4dpu_t8,U,cd6a91f06f985686f503b8a86b9264e742ec035dc43e79b4ad97298f695ab265,5,5,0f0edcbb19c62089f45c5cd8f6171be922b13cc37901132edd656f7d726d607b,1d1b95d5-b08a-4077-a76d-93ff52e7cc1a,1.4418734619976021,0.5915023440029472,0.8448367210221477,0.005534396972507238,0.082656985,0.06729028000000001,0.112848005,0.048222289129626006,0.44238692917861044
qrng_test_total17_r1/1dpu_t8,QRNG,1dpu_t8,G,051b2b096cad4fa6d299a3ca8780ac89ed229b616b33f001bc9d43cb3f09508d,5,1,82f1870430f1399e158049bb4d7658b57fe0a66c9a77bfac6f90eace0f2af238,0e6cfa5d-0bfa-4aef-9084-dce6f8dccb3a,0.537196618039161,0.41104799398453906,0.12138910102657974,0.004759523028042167,0.23405652000000002,0.015598061000000002,0.050658949,0.017498432367574424,0.36821212305221707
qrng_test_total17_r1/1dpu_t8,QRNG,1dpu_t8,G,051b2b096cad4fa6d299a3ca8780ac89ed229b616b33f001bc9d43cb3f09508d,5,2,4ab7e75830a920385629e78b899ec198d6dec77e9a9a10530303339e7cdb7003,d7f3f764-7425-45d2-bdfc-c7d815572d2a,0.5367451219935901,0.4157684769597836,0.1132500910316594,0.007726554002147168,0.233482932,0.016247907000000002,0.050599103,0.017431764863431454,0.37110644299536943
qrng_test_total17_r1/1dpu_t8,QRNG,1dpu_t8,G,051b2b096cad4fa6d299a3ca8780ac89ed229b616b33f001bc9d43cb3f09508d,5,3,a9669aa23f61d25edfb843be765b4ef5cd9967eb1343448e243a4bf7608387c8,1eb7c67f-2acc-40c4-bb70-4a57bc56477d,0.5193629360292107,0.40223780303495005,0.11238762701395899,0.004737505980301648,0.233657662,0.015170382000000001,0.036220921999999996,0.01760755985742435,0.3602561068837531
qrng_test_total17_r1/1dpu_t8,QRNG,1dpu_t8,G,051b2b096cad4fa6d299a3ca8780ac89ed229b616b33f001bc9d43cb3f09508d,5,4,74d1ccaea55f4f1483372de8f4afc73b8ef5b072ab503e206b80ad6aa6b18536,f94842a2-dfed-4245-8658-dcb7dd50d421,0.5285327379824594,0.41223336901748553,0.11104834696743637,0.005251021997537464,0.233361642,0.015917215000000002,0.05065469400000001,0.017432406137231737,0.36935148702468723
qrng_test_total17_r1/1dpu_t8,QRNG,1dpu_t8,G,051b2b096cad4fa6d299a3ca8780ac89ed229b616b33f001bc9d43cb3f09508d,5,5,3221dba35026e144a1362ad981ad8f1edc78f6a137a20bf27c02e24686bcb6b7,a581a022-263f-47ef-93bb-5b2940153db5,0.5381315250415355,0.4219404010218568,0.1126785870292224,0.003512536990456283,0.233556383,0.016239983,0.050262416000000004,0.018626425007823855,0.37680804799310863
qrng_test_total17_r1/1dpu_t8,QRNG,1dpu_t8,F,0169c3e1ddd06d890f843ad59892ca101715643579afeb88984b6f0dd9a87287,5,1,f7d55d8508d697e6e95ed70f997b6bb2eba1c4823d0e6eef8b64e325117b7964,be04cc72-b151-4aa1-ab11-ef0c5712590c,0.5328315999940969,0.4126114230020903,0.1152137530152686,0.005006423976738006,0.23389180599999998,0.016095988999999998,0.049548712,0.017400043085217476,0.36819608707446605
qrng_test_total17_r1/1dpu_t8,QRNG,1dpu_t8,F,0169c3e1ddd06d890f843ad59892ca101715643579afeb88984b6f0dd9a87287,5,2,5e0db4e04a7fe80f86c67ac7b8432e6652e4c9b5da93ad94baf8320167ead0c0,e4a30e2d-ae79-42bd-8ed0-74fc2613e855,0.5294748719898053,0.4147662150207907,0.10992442298447713,0.004784233984537423,0.233527455,0.016024550000000002,0.050681464999999995,0.017645865096710622,0.3693530848249793
qrng_test_total17_r1/1dpu_t8,QRNG,1dpu_t8,F,0169c3e1ddd06d890f843ad59892ca101715643579afeb88984b6f0dd9a87287,5,3,937b586f13348c8ceb8801df6d7d74f15399ee1d0c17063e3cd4a07403dd1b5c,98406a6f-9cbe-46e6-b4b9-102d14be634d,0.5228148099849932,0.4127340270206332,0.10507473099278286,0.005006051971577108,0.233358842,0.015699527,0.04951822299999999,0.01724698196630925,0.36852846684632823
qrng_test_total17_r1/1dpu_t8,QRNG,1dpu_t8,F,0169c3e1ddd06d890f843ad59892ca101715643579afeb88984b6f0dd9a87287,5,4,fd71561ee2ba70f5ccec9c5d8a7be1f86979eb6e86d4af0aa21c72b63fac5e0c,2ead8a1a-09d6-4673-9fcf-592d4966bada,0.5338247629115358,0.41450297797564417,0.11569762899307534,0.0036241559428162873,0.23351154300000002,0.016205896000000004,0.050693668,0.017436549183912575,0.3701713211485185
qrng_test_total17_r1/1dpu_t8,QRNG,1dpu_t8,F,0169c3e1ddd06d890f843ad59892ca101715643579afeb88984b6f0dd9a87287,5,5,0c994be0c00a8de6acf7b21c281c964cd95ff15cd856f277a9eef27cc8656c62,0d847516-eafa-4fb9-8a07-46bd1280ddbe,0.550002382020466,0.4291296220035292,0.11593327100854367,0.004939489008393139,0.23381876799999998,0.016783718999999996,0.05189404599999999,0.019019198778551072,0.38202832103706896
qrng_test_total17_r1/1dpu_t8,QRNG,1dpu_t8,R,051b2b096cad4fa6d299a3ca8780ac89ed229b616b33f001bc9d43cb3f09508d,5,1,82f1870430f1399e158049bb4d7658b57fe0a66c9a77bfac6f90eace0f2af238,0e6cfa5d-0bfa-4aef-9084-dce6f8dccb3a,0.537196618039161,0.41104799398453906,0.12138910102657974,0.004759523028042167,0.23405652000000002,0.015598061000000002,0.050658949,0.017498432367574424,0.36821212305221707
qrng_test_total17_r1/1dpu_t8,QRNG,1dpu_t8,R,051b2b096cad4fa6d299a3ca8780ac89ed229b616b33f001bc9d43cb3f09508d,5,2,4ab7e75830a920385629e78b899ec198d6dec77e9a9a10530303339e7cdb7003,d7f3f764-7425-45d2-bdfc-c7d815572d2a,0.5367451219935901,0.4157684769597836,0.1132500910316594,0.007726554002147168,0.233482932,0.016247907000000002,0.050599103,0.017431764863431454,0.37110644299536943
qrng_test_total17_r1/1dpu_t8,QRNG,1dpu_t8,R,051b2b096cad4fa6d299a3ca8780ac89ed229b616b33f001bc9d43cb3f09508d,5,3,a9669aa23f61d25edfb843be765b4ef5cd9967eb1343448e243a4bf7608387c8,1eb7c67f-2acc-40c4-bb70-4a57bc56477d,0.5193629360292107,0.40223780303495005,0.11238762701395899,0.004737505980301648,0.233657662,0.015170382000000001,0.036220921999999996,0.01760755985742435,0.3602561068837531
qrng_test_total17_r1/1dpu_t8,QRNG,1dpu_t8,R,051b2b096cad4fa6d299a3ca8780ac89ed229b616b33f001bc9d43cb3f09508d,5,4,74d1ccaea55f4f1483372de8f4afc73b8ef5b072ab503e206b80ad6aa6b18536,f94842a2-dfed-4245-8658-dcb7dd50d421,0.5285327379824594,0.41223336901748553,0.11104834696743637,0.005251021997537464,0.233361642,0.015917215000000002,0.05065469400000001,0.017432406137231737,0.36935148702468723
qrng_test_total17_r1/1dpu_t8,QRNG,1dpu_t8,R,051b2b096cad4fa6d299a3ca8780ac89ed229b616b33f001bc9d43cb3f09508d,5,5,3221dba35026e144a1362ad981ad8f1edc78f6a137a20bf27c02e24686bcb6b7,a581a022-263f-47ef-93bb-5b2940153db5,0.5381315250415355,0.4219404010218568,0.1126785870292224,0.003512536990456283,0.233556383,0.016239983,0.050262416000000004,0.018626425007823855,0.37680804799310863
qrng_test_total17_r1/1dpu_t8,QRNG,1dpu_t8,U,051b2b096cad4fa6d299a3ca8780ac89ed229b616b33f001bc9d43cb3f09508d,5,1,82f1870430f1399e158049bb4d7658b57fe0a66c9a77bfac6f90eace0f2af238,0e6cfa5d-0bfa-4aef-9084-dce6f8dccb3a,0.537196618039161,0.41104799398453906,0.12138910102657974,0.004759523028042167,0.23405652000000002,0.015598061000000002,0.050658949,0.017498432367574424,0.36821212305221707
qrng_test_total17_r1/1dpu_t8,QRNG,1dpu_t8,U,051b2b096cad4fa6d299a3ca8780ac89ed229b616b33f001bc9d43cb3f09508d,5,2,4ab7e75830a920385629e78b899ec198d6dec77e9a9a10530303339e7cdb7003,d7f3f764-7425-45d2-bdfc-c7d815572d2a,0.5367451219935901,0.4157684769597836,0.1132500910316594,0.007726554002147168,0.233482932,0.016247907000000002,0.050599103,0.017431764863431454,0.37110644299536943
qrng_test_total17_r1/1dpu_t8,QRNG,1dpu_t8,U,051b2b096cad4fa6d299a3ca8780ac89ed229b616b33f001bc9d43cb3f09508d,5,3,a9669aa23f61d25edfb843be765b4ef5cd9967eb1343448e243a4bf7608387c8,1eb7c67f-2acc-40c4-bb70-4a57bc56477d,0.5193629360292107,0.40223780303495005,0.11238762701395899,0.004737505980301648,0.233657662,0.015170382000000001,0.036220921999999996,0.01760755985742435,0.3602561068837531
qrng_test_total17_r1/1dpu_t8,QRNG,1dpu_t8,U,051b2b096cad4fa6d299a3ca8780ac89ed229b616b33f001bc9d43cb3f09508d,5,4,74d1ccaea55f4f1483372de8f4afc73b8ef5b072ab503e206b80ad6aa6b18536,f94842a2-dfed-4245-8658-dcb7dd50d421,0.5285327379824594,0.41223336901748553,0.11104834696743637,0.005251021997537464,0.233361642,0.015917215000000002,0.05065469400000001,0.017432406137231737,0.36935148702468723
qrng_test_total17_r1/1dpu_t8,QRNG,1dpu_t8,U,051b2b096cad4fa6d299a3ca8780ac89ed229b616b33f001bc9d43cb3f09508d,5,5,3221dba35026e144a1362ad981ad8f1edc78f6a137a20bf27c02e24686bcb6b7,a581a022-263f-47ef-93bb-5b2940153db5,0.5381315250415355,0.4219404010218568,0.1126785870292224,0.003512536990456283,0.233556383,0.016239983,0.050262416000000004,0.018626425007823855,0.37680804799310863
