cell_id,case_id,phase,backend,arm_id,role,planned_slots,issued_slots,success_count,unsupported_count,timeout_count,failure_count,complete,quality_qualified
cell-c5908a50e8aa47fc49acbc9171c29237236f715c074c649718ae25ff2a4b3bc9,hs_n18,calibration,upmem,dbca946b82bc3f1285d8db3fafce59aec3b04e03185305d4cf823b0dcf401702,calibration,6,6,6,0,0,0,True,False
cell-c5c529d8d874ccae6af7a9fc1d586ac85c99fb16d064931b10cea98e4ffb5445,stress_n16_l2,calibration,upmem,c8d83617187702ca6bdf030b2c3ee00db58f0d28a8d536059f9c54097e067190,calibration,6,6,6,0,0,0,True,False
cell-c6b638591bd34c0d44e720e47bcc94c8e172dcfd3df153f0796529185c7e5e8f,bb84_n18,calibration,upmem,5a76deaf2578d66a1ed475a0625c79ecc46b434a603602a26254e6c5fdee642e,calibration,6,6,6,0,0,0,True,False
cell-c7913c79b966a426b0e9c9540271a4d65573a16b942ba44e315d8f5e2d246e90,ghz_n18,calibration,upmem,9ad7d5be40d378786e819ea767295ef2ca7b0340441bb7ac21ad6d0d43d6ae2b,calibration,6,6,6,0,0,0,True,False
cell-c88fd3ac4bed0d573959a664e1e482679cde3f53701e1941f0b9c7cb84ba825a,stress_n16_l2,calibration,upmem,5a76deaf2578d66a1ed475a0625c79ecc46b434a603602a26254e6c5fdee642e,calibration,6,6,6,0,0,0,True,False
cell-c8ffd1cd9119868f092bb2e3b00022f2a5d458ee491c328a50fc0ce21fbb2400,bb84_n18,calibration,upmem,92febbd4632ceab2bec407fe745fbb2ebdbfc1ffa366f1d7e181646233878a2d,calibration,6,6,6,0,0,0,True,False
cell-c9a6ea693d6f5cd234390a283df853426e26cf172ee9c48b65d36289c628a512,bv_n18,calibration,upmem,26d383578cf3bdc75d6e47da6e0024efb05ac8a55653eda872e3df3a1ac2cbba,calibration,6,6,6,0,0,0,True,False
cell-c9c4b3dc79e5f5c92ae7a58a0ac1f4fed0341f936166f5f0f9f3c1aec9b7cc7b,qrng_n18,calibration,upmem,f7769c726e555c58cafed9149b45854c14fc7d718766c43b50047c8c5a71e6f3,calibration,6,6,6,0,0,0,True,False
cell-c9f0a0a9819a3b101d9c17834fe34d358ab1dcbf5b0a6c95f35d9951484f38d2,xor_n18,calibration,upmem,f0578c4cb34d075bc450005b78009a895e11fe787101d8d370a5f3531ced7052,calibration,6,6,6,0,0,0,True,False
cell-ca15984a0a023e77e6c7556e74e2c6d6dd69ec7642ed1add6fdcffdbb28c340d,qrng_n18,calibration,upmem,b40d2a979f64a3b3ab05f38150d4b2839689d7d7260c4c652b0ef0a7dad60c6a,calibration,6,6,6,0,0,0,True,False
cell-ca28b80df0bbb61346f11dcb579067c4be8a56279677ada2a6f4b7e44c6ed844,edc_n17,calibration,upmem,b40d2a979f64a3b3ab05f38150d4b2839689d7d7260c4c652b0ef0a7dad60c6a,calibration,6,6,6,0,0,0,True,False
cell-ca877e196041c90fd6f4544d1e5a5efe701752039d9b1114a8db946dffa1bae5,hs_n18,calibration,upmem,5a76deaf2578d66a1ed475a0625c79ecc46b434a603602a26254e6c5fdee642e,calibration,6,6,6,0,0,0,True,False
cell-cb589ea8bd5bd33dffaacd6f8d1c83e4174a5e284032721064cd90efb4ed4a4f,bb84_n18,calibration,upmem,f0578c4cb34d075bc450005b78009a895e11fe787101d8d370a5f3531ced7052,calibration,6,6,6,0,0,0,True,False
cell-cc1759162946af61d02263c2a43766259a53ebd02436113016075629600ed324,xor_n18,calibration,upmem,f857597b48a921070e9eea4a11aa7a14f11f2a3c63985d5c1e578a22aa0ce52b,calibration,6,6,6,0,0,0,True,False
cell-cc42f11b2bf313c898aaf0f02ca9fe6c32304b13888e39bf44fc16f195bf42a7,bb84_n18,calibration,upmem,ec610867a4d972311e7e8488e53d4dbebf8ba704570caee5761a91ae9bcd3e46,calibration,6,6,6,0,0,0,True,False
cell-cd80fe1a6a9f6c39307b05663c8aa896428b54d8d994d17ba5be859d566329c2,edc_n17,calibration,upmem,61fb5254f03558c44f72d70c7e3bd0b449e30cc4b75fdeec49262f5580b6c5fe,calibration,6,6,6,0,0,0,True,False
cell-cde87601882f2fdc3d1805612483d608d3ef97161564649761deb12f18038ac0,hs_n18,calibration,upmem,3872eb5801c4ed1caf76d52c86eaeb5d01128bb9b7f41dc2a4a1b6e7b6582d5a,calibration,6,6,6,0,0,0,True,False
cell-cdf2294374037fedd53e7b19e6833aee04b7b19c942e66be7d83a8e2e713ed69,hs_n18,calibration,upmem,41a81d7925a3c66646b16df3f8f555878fed40a48542a39146597d62c3e210f9,calibration,6,6,6,0,0,0,True,False
cell-ce5d55b151031bcfa6652473f5829218de904c243dce3c6096229d39e6855fd2,hs_n18,calibration,upmem,0614d89b69a0cbbb1eeec6e51841ad485b9173655a84e785f5238aaf580fe6b6,calibration,6,6,6,0,0,0,True,False
cell-cf1efffbdfc800cfc28fe60c39c43b9324a2c9c9fc8ea72f162e63dd04711227,edc_n17,calibration,upmem,8880c53b3a27d74ecc95016a53311eb9d495eecb2968a9189fc6e0d7019acba0,calibration,6,6,6,0,0,0,True,False
cell-d057c7ad8f639c1066db883eb3fc9b6a9460ae2163509efc8fce7ef4d426d568,ghz_n18,calibration,upmem,77bb0e5533e4128656aac8f402022ace8ed38c374b3efac36f8111d0000cd588,calibration,6,6,6,0,0,0,True,False
cell-d1762a682984006083c1bc8430071a2dce19801239ff224b3f7cdea597f256b6,edc_n17,calibration,upmem,77bb0e5533e4128656aac8f402022ace8ed38c374b3efac36f8111d0000cd588,calibration,6,6,6,0,0,0,True,False
cell-d1a630adf0f5cc250c18691f19b68834fad4f3ec4e4fd2d090456c91c2196e4c,xor_n18,calibration,upmem,331b392a1c3d586bc3d3a4517fd58a67161c6af5a439dd8bcd117b95b5116c45,calibration,6,6,6,0,0,0,True,False
cell-d1b27576ee4a7662c868c012f0c0c7ff62d8b5c92623b9d12331b8c45c299466,edc_n17,calibration,upmem,5a76deaf2578d66a1ed475a0625c79ecc46b434a603602a26254e6c5fdee642e,calibration,6,6,6,0,0,0,True,False
cell-d1be78175025142c0fb69523f7d8717701fde70eb06ae0aed7a4ca09a1f933df,hs_n18,calibration,upmem,f20455ed11d6465c717cfc21d50ddadb3d6f28b1a1e37f8d7e7b131a3d508fd2,calibration,6,6,6,0,0,0,True,False
cell-d263b391cc9f15219412e6088b49c29df920bc1f09bbcd245e83617c722665d6,xor_n18,calibration,upmem,6e3d096bf26fc5d85f31f1670950563229bc62e50027c58f94c155d639b8b8c1,calibration,6,6,6,0,0,0,True,False
cell-d2a8e7a73666fa621549ac57fdd47b092338b048889dfa25ee8e6239a8ba99b0,hs_n18,calibration,upmem,be81183e6d130ece72190f9176126a70d37731ee25893f68d1c49a2e8e15b57a,calibration,6,6,6,0,0,0,True,False
cell-d3173ad9f3574e0234c4e6480d8630abfb7734066977ec2dd141800e1bbf0786,edc_n17,calibration,upmem,3ba097dc4b13b98c1e69c047ab63ddec6e826a4dcac84fb4fa8b81e272e78f84,calibration,6,6,6,0,0,0,True,False
cell-d446a4982d3e75fdfd6d50464a025c10a97c889ccf8d395d343c589f51efaf65,qrng_n18,calibration,upmem,c8d83617187702ca6bdf030b2c3ee00db58f0d28a8d536059f9c54097e067190,calibration,6,6,6,0,0,0,True,False
cell-d5352eb09b2f248b087bf407ec80aa3ae312f1383d1581420f65c30fd7fcaf6c,stress_n16_l2,calibration,upmem,e4e0e687ccdb15f5a8d7f61f78364c246f0606bf598100d2f64a830b0b263b53,calibration,8,8,8,0,0,0,True,False
cell-d5f96c62ddaeeb44586c4e0eb146db1abf9ec1900aef6bc302cf8b5cd41231e0,qrng_n18,calibration,upmem,8d3e6a2dcb9e27817d946a007935c4c6ab5423325451eb368683fa777b1a339a,calibration,6,6,6,0,0,0,True,False
cell-d6619904fc52524926e6984ad0c44f8cffee0959f7414d7910b169739d461b26,stress_n16_l2,calibration,upmem,8d3e6a2dcb9e27817d946a007935c4c6ab5423325451eb368683fa777b1a339a,calibration,6,6,6,0,0,0,True,False
cell-d6f1c14d9bd3d51155fd6793a2656263657ce7de57d4b80d83920eaa890c49bb,hs_n18,calibration,upmem,9a6d965782f0731bef50d9ee08d96e87c4a18f101ffdd4cc95238780f6c8e2ca,calibration,6,6,6,0,0,0,True,False
cell-d7aa7d86afa0e8dc33101bf830891a0fa0bce3622946b1ab20b33c49c6432635,edc_n17,calibration,upmem,8f264bbaceb3844a8c64d6553fc1e34155c39e3e1d2d50e7623a5167b050e5bf,calibration,6,6,6,0,0,0,True,False
cell-d8c3cdca6d41ab5607b927422f541f184fde43a45345ae5801b04b858d75c66a,stress_n18_l2,calibration,upmem,ec610867a4d972311e7e8488e53d4dbebf8ba704570caee5761a91ae9bcd3e46,calibration,6,6,6,0,0,0,True,False
cell-d91e3458b8c151188600720c3c6d8ef4e4a305637cbb8aeae21995f1a2a48fe7,qrng_n18,calibration,upmem,2fa411127cd5d818380604c2b191da4707d8a8f733bc834e8991b59f3dd5e897,calibration,6,6,6,0,0,0,True,False
cell-d939071d201339f3f0116e8b10395662573c34f2159e52fbe3c3a7e1badffa83,bv_n18,calibration,upmem,77bb0e5533e4128656aac8f402022ace8ed38c374b3efac36f8111d0000cd588,calibration,6,6,6,0,0,0,True,False
cell-db769d8630f54b0f6c15da92d4e954d03f44be0e4a9d4e90db45fcafb83df3ed,hs_n18,calibration,upmem,8880c53b3a27d74ecc95016a53311eb9d495eecb2968a9189fc6e0d7019acba0,calibration,6,6,6,0,0,0,True,False
cell-dba233cc0f1c1729ed01ee3b570aabd2782fc95fc7cb7b4885637ea77d9c7961,hs_n18,calibration,upmem,8b892f357816dd1534b7d64a9b941d6f3ca582200ce7b19a338c16c57be83d61,calibration,6,6,6,0,0,0,True,False
cell-dbc48b65b71404b635b39ba35b98730c2ad0fe3c29482b2e3a921211cc890f87,ghz_n18,calibration,upmem,f20455ed11d6465c717cfc21d50ddadb3d6f28b1a1e37f8d7e7b131a3d508fd2,calibration,6,6,6,0,0,0,True,False
cell-dc0a5cd48d8aa77156b662aa6ba12aea2cbb401895e92fe6227654deebfd835f,hs_n18,calibration,upmem,304a8dfac62b65c63a65cc648c99e36178312daebe5c835400ae9691934d9eb5,calibration,6,6,6,0,0,0,True,False
cell-dc1b21329bc8d23f66b2ee5918017a799dfd22d3ce2dd68b1642027a24bfe90b,stress_n16_l2,calibration,upmem,3ba097dc4b13b98c1e69c047ab63ddec6e826a4dcac84fb4fa8b81e272e78f84,calibration,6,6,6,0,0,0,True,False
cell-dca68362b05c641ea75827e69181c3ad852a64e7008c83fe7163a7ab7292ce15,stress_n16_l2,calibration,upmem,6e3d096bf26fc5d85f31f1670950563229bc62e50027c58f94c155d639b8b8c1,calibration,6,6,6,0,0,0,True,False
cell-de3505f90ce2b9c016df7aa28628dfdec046e9b311a80d03bdd3d3d6389eda3b,stress_n16_l2,calibration,upmem,17efa4701a2575a143430a077acd661f07698cd149f7bb987262cfeee98b8253,calibration,6,6,6,0,0,0,True,False
cell-de788082ffb06bde872fa9eedd408693934d23caf525703ecaa40f5484672934,xor_n18,calibration,upmem,c8d83617187702ca6bdf030b2c3ee00db58f0d28a8d536059f9c54097e067190,calibration,6,6,6,0,0,0,True,False
cell-dee98901746541a5fc3f8f21837efde8fc9c5c8e1d0883fe59ea06dac2ce395f,stress_n16_l2,calibration,upmem,14aec505d4de73636d673ab51471bc242f33036ec2efc3e15a4d99764794c575,calibration,6,6,6,0,0,0,True,False
cell-df6d73f1d629cbf673b3bdaf67a8d6c3c87167bf0b5f0958808c051f3693bbfc,bv_n18,calibration,upmem,46b9da7ab5f820bd2c2c60ccce1213119fc7130826ccef930cd7992522430b23,calibration,8,8,8,0,0,0,True,False
cell-df9f63aebbbe2611ebf3b8a19affbc7b3e8edcdf50bf833d19de949887b6a3ab,stress_n18_l2,calibration,upmem,17efa4701a2575a143430a077acd661f07698cd149f7bb987262cfeee98b8253,calibration,6,6,6,0,0,0,True,False
cell-e0261505f60810f8ab0dc848ebedfedf5f509d00b72fd56aa5171f395e59876c,qrng_n18,calibration,upmem,3ba097dc4b13b98c1e69c047ab63ddec6e826a4dcac84fb4fa8b81e272e78f84,calibration,6,6,6,0,0,0,True,False
cell-e028efd228d204f0a2b741035c798f3cb3562685c0b661a41000ffb7ba890950,stress_n18_l2,calibration,upmem,61fb5254f03558c44f72d70c7e3bd0b449e30cc4b75fdeec49262f5580b6c5fe,calibration,6,6,6,0,0,0,True,False
cell-e07b5c2fc3b325c8bcc49c89bcd6054546028b47246122a77c55f6f6979c0c76,stress_n18_l2,calibration,upmem,46b9da7ab5f820bd2c2c60ccce1213119fc7130826ccef930cd7992522430b23,calibration,6,6,6,0,0,0,True,False
cell-e0e34728a6df02d7651cdc241cbc2b597a96dfff0bb74182a24d1ca9b0c5466d,stress_n16_l2,calibration,upmem,8880c53b3a27d74ecc95016a53311eb9d495eecb2968a9189fc6e0d7019acba0,calibration,6,6,6,0,0,0,True,False
cell-e15406721fd4fbadc501d6ec6616ef35cae714a043f08b3233805070848ae931,hs_n18,calibration,upmem,f7769c726e555c58cafed9149b45854c14fc7d718766c43b50047c8c5a71e6f3,calibration,6,6,6,0,0,0,True,False
cell-e190a47082ec9e2551ee031f2d6142817c5fce0418797ac602a590ba7347497c,edc_n17,calibration,upmem,31267b1192f6bcfe73c728283c5361e8c403cf0d03d4bc0d1a81e912c3542b70,calibration,6,6,6,0,0,0,True,False
cell-e25c37833c166ed599233395ea9869fb10a6ec5d2bde52db23618517abb810a1,xor_n18,calibration,upmem,f20455ed11d6465c717cfc21d50ddadb3d6f28b1a1e37f8d7e7b131a3d508fd2,calibration,6,6,6,0,0,0,True,False
cell-e26ecc69d33014457b191cf2925088d26cb28e4312734bf7244cf85bbb67cf02,stress_n18_l2,calibration,upmem,dbca946b82bc3f1285d8db3fafce59aec3b04e03185305d4cf823b0dcf401702,calibration,6,6,6,0,0,0,True,False
cell-e2c3ba06e4c483dfc0ffddcd779e70c9fd7cf90a57a704536de087e7b3a47d66,xor_n18,calibration,upmem,27b62e57038c9a28dce9f5844c37556b2808dc892f3a5401afe82eba05fa54ed,calibration,6,6,6,0,0,0,True,False
cell-e320b0b54a34b53939e3504090ef94cc1183518d91889b6fd24bacfe8a763bab,qrng_n18,calibration,upmem,9a6d965782f0731bef50d9ee08d96e87c4a18f101ffdd4cc95238780f6c8e2ca,calibration,6,6,6,0,0,0,True,False
cell-e37075a3ed91a17441f373af0ed64aa3bb573d1ad2ffaf43d52e93763b6ccff0,bv_n18,calibration,upmem,29481df23b1b357717368d6284c913f33919ba722596e0c03fdf057ced715fa8,calibration,6,6,6,0,0,0,True,False
cell-e37e2cb8a73bdaa895334c8676e52c7bd37a95c2fba62ff8381361a48d780211,stress_n16_l2,calibration,upmem,4de752cd20a626fb5d38c84cd24596f0ac892f43c0338e45c812e3495a28786d,calibration,6,6,6,0,0,0,True,False
cell-e3ed43dc38b8a82ff0bbb13634edff06e2c3384ef6e396fba71cc4e8f0724326,hs_n18,calibration,upmem,14aec505d4de73636d673ab51471bc242f33036ec2efc3e15a4d99764794c575,calibration,6,6,6,0,0,0,True,False
cell-e49bde6e9a0bcc032c457dd9a5401ac10c8c0fb74880980b9c5fea3cdc3174b4,edc_n17,calibration,upmem,b5e001c1aa3d6bc5dc7410a11fca084be9046c909abf35e1e24a5f88b7cdd404,calibration,6,6,6,0,0,0,True,False
cell-e769c5e9cb1ac7f08989850c74fd29b6521a343220d2a37e2b531578ee4592a1,bv_n18,calibration,upmem,8b892f357816dd1534b7d64a9b941d6f3ca582200ce7b19a338c16c57be83d61,calibration,6,6,6,0,0,0,True,False
cell-e7d3142651d83281f7468e36bbc2bafeadc0f39a7e1059594b454fdfc0679c24,bb84_n18,calibration,upmem,31267b1192f6bcfe73c728283c5361e8c403cf0d03d4bc0d1a81e912c3542b70,calibration,6,6,6,0,0,0,True,False
cell-e829c9ee9dc61d721927e68d3b66637b0345cf3db2cf08522b226e54b29b7443,stress_n16_l2,calibration,upmem,b5e001c1aa3d6bc5dc7410a11fca084be9046c909abf35e1e24a5f88b7cdd404,calibration,6,6,6,0,0,0,True,False
cell-e8d003ee9f33963c731ab595a510f673d9411aa57c18b29d35580ee1a38b3859,qrng_n18,calibration,upmem,8b892f357816dd1534b7d64a9b941d6f3ca582200ce7b19a338c16c57be83d61,calibration,6,6,6,0,0,0,True,False
cell-e97ab843be1324734017071ffb89c236660febe79140cbaabfe1ed68c370beb8,stress_n16_l2,calibration,upmem,41a81d7925a3c66646b16df3f8f555878fed40a48542a39146597d62c3e210f9,calibration,6,6,6,0,0,0,True,False
cell-e9cb816d27b1cf18be51b969fea54553e84709fa5ddce54bb6db2742b8397094,stress_n18_l2,calibration,upmem,29481df23b1b357717368d6284c913f33919ba722596e0c03fdf057ced715fa8,calibration,6,6,6,0,0,0,True,False
cell-eb2548071828650cc05635ad048ef953f9504c14d438c31c66c6df44a6238e6e,bb84_n18,calibration,upmem,dbca946b82bc3f1285d8db3fafce59aec3b04e03185305d4cf823b0dcf401702,calibration,6,6,6,0,0,0,True,False
cell-eb8c66c0b263ad9dd3d98f58c7a8064389004ac46860c9dd1672a8e09f875fa4,edc_n17,calibration,upmem,27b62e57038c9a28dce9f5844c37556b2808dc892f3a5401afe82eba05fa54ed,calibration,6,6,6,0,0,0,True,False
cell-ec8c35aff50b8a42be8f4626a83f0681ab3fd09fb33f0b1f836d0f62f636f4a2,stress_n18_l2,calibration,upmem,b40d2a979f64a3b3ab05f38150d4b2839689d7d7260c4c652b0ef0a7dad60c6a,calibration,6,6,6,0,0,0,True,False
cell-ed3cc79ef9e813684d9bf7f0749a9d59f3044b78e6a33be6a9428d7e04291e06,bv_n18,calibration,upmem,3ba097dc4b13b98c1e69c047ab63ddec6e826a4dcac84fb4fa8b81e272e78f84,calibration,6,6,6,0,0,0,True,False
cell-ed416fc845613436b15c82d62cc918542581219d30286e123cec4aa6a81af8ec,ghz_n18,calibration,upmem,331b392a1c3d586bc3d3a4517fd58a67161c6af5a439dd8bcd117b95b5116c45,calibration,6,6,6,0,0,0,True,False
cell-ef1ee85b507c814bdf6abf03e8d955ab435441dcc06043b403391b276c3a5d66,ghz_n18,calibration,upmem,b5e001c1aa3d6bc5dc7410a11fca084be9046c909abf35e1e24a5f88b7cdd404,calibration,6,6,6,0,0,0,True,False
cell-ef8e0df5498cab10ee1426154a13abd40e7a05530e8ece512368a059f7eb9909,stress_n16_l2,calibration,upmem,9ad7d5be40d378786e819ea767295ef2ca7b0340441bb7ac21ad6d0d43d6ae2b,calibration,6,6,6,0,0,0,True,False
cell-f0592b63359092a4dd7f1fabbb4751557a7134794b5ac6d6210c354b46f52546,bv_n18,calibration,upmem,828f0ad95ec8d00d9d3dba73c6a3057d822b8f90f1014a9a96d1c83681eb953d,calibration,6,6,6,0,0,0,True,False
cell-f1506a6e4040d69275f3d8942bd233b7c0b99745db6edf0b2d8a75176152de92,xor_n18,calibration,upmem,5a62bf542200bf710caf573838f36d0fd198d6636aa7b6c50f42d3572bc51473,calibration,6,6,6,0,0,0,True,False
cell-f1c75c4caaf7c3ecb922b1c534c9b8fc5c8ce127dbfb91558e96769b22b273a5,bv_n18,calibration,upmem,f857597b48a921070e9eea4a11aa7a14f11f2a3c63985d5c1e578a22aa0ce52b,calibration,6,6,6,0,0,0,True,False
cell-f291fc148d5acb839a173565f64979c8e1fc60d740a45a0584a00c57c69bb278,xor_n18,calibration,upmem,b5e001c1aa3d6bc5dc7410a11fca084be9046c909abf35e1e24a5f88b7cdd404,calibration,6,6,6,0,0,0,True,False
cell-f2bb6b727acfff0a7d53a1ec816bf8fd5cf94bee69f9800b7c3f556d815a3f4d,stress_n16_l2,calibration,upmem,f0578c4cb34d075bc450005b78009a895e11fe787101d8d370a5f3531ced7052,calibration,6,6,6,0,0,0,True,False
cell-f302781fdf4571abec6df36bfb82f589b4a03b8e1c4ad258fb62edab35058a5b,xor_n18,calibration,upmem,bf6e5ef3b7f507ca3e7438d1f1e71d3a6e0136a1b4c1d6159d611d5c3d255313,calibration,6,6,6,0,0,0,True,False
cell-f3942793967b18a75b0fed6480dd6587f117eeb2156242af3b11849e9bf9dd3b,edc_n17,calibration,upmem,f20455ed11d6465c717cfc21d50ddadb3d6f28b1a1e37f8d7e7b131a3d508fd2,calibration,6,6,6,0,0,0,True,False
cell-f40d42fa83cb4d8b12b5893066b318ca3314fff1106a6dd3c014a249ad9a1b09,hs_n18,calibration,upmem,86f9df65db57e6eb4df0dcaf1dc9f1245f0cb441d05199cbf652ea45b9f2cd43,calibration,6,6,6,0,0,0,True,False
cell-f49e7f228421f6a6167eddaedbe808848e774f9cce661f9c4148521c202fa290,stress_n18_l2,calibration,upmem,331b392a1c3d586bc3d3a4517fd58a67161c6af5a439dd8bcd117b95b5116c45,calibration,6,6,6,0,0,0,True,False
cell-f50a27e4e009730a3b1d365bc86190773268d8cbefab93f3f17bddb0c2e2c25d,qrng_n18,calibration,upmem,e4e0e687ccdb15f5a8d7f61f78364c246f0606bf598100d2f64a830b0b263b53,calibration,8,8,8,0,0,0,True,False
cell-f50b142657d3734cfd4d8f0db8669eef42ec5f4174f4eb677bd1d7da8a92392a,xor_n18,calibration,upmem,3872eb5801c4ed1caf76d52c86eaeb5d01128bb9b7f41dc2a4a1b6e7b6582d5a,calibration,6,6,6,0,0,0,True,False
cell-f73602bdec8adfcf380ce957139b4a08216b191f0681b6f5d60cdeb2a670b2f0,ghz_n18,calibration,upmem,dbca946b82bc3f1285d8db3fafce59aec3b04e03185305d4cf823b0dcf401702,calibration,6,6,6,0,0,0,True,False
cell-f8e5f77ddbcd944e83b05fc3b89b0e4045b283344bd5d28ce37f3c24514b85ee,hs_n18,calibration,upmem,9ad7d5be40d378786e819ea767295ef2ca7b0340441bb7ac21ad6d0d43d6ae2b,calibration,6,6,6,0,0,0,True,False
cell-f8fa0889123480f3d77ad9f4ed845143563cae1553538f6bb760eb20d872b95f,edc_n17,calibration,upmem,6e3d096bf26fc5d85f31f1670950563229bc62e50027c58f94c155d639b8b8c1,calibration,6,6,6,0,0,0,True,False
cell-f93b465adf306054b2662503ecf9ddba060213ffbaf168f620a33f75a447985f,qrng_n18,calibration,upmem,8f264bbaceb3844a8c64d6553fc1e34155c39e3e1d2d50e7623a5167b050e5bf,calibration,6,6,6,0,0,0,True,False
cell-f9699673e401258dc5947c5d0a0e08656ec492478abe46337b3d63b1b776101a,bv_n18,calibration,upmem,14aec505d4de73636d673ab51471bc242f33036ec2efc3e15a4d99764794c575,calibration,6,6,6,0,0,0,True,False
cell-fa8b59872070d3d946562d96a6a7c2c1c3c445f2c6bfd30a5d84c6654be6ba0e,qrng_n18,calibration,upmem,ec610867a4d972311e7e8488e53d4dbebf8ba704570caee5761a91ae9bcd3e46,calibration,6,6,6,0,0,0,True,False
cell-faaef68fa7ed87038916e35764fdf4680cfad4f7b06409bce8e93024c09d3a67,hs_n18,calibration,upmem,29481df23b1b357717368d6284c913f33919ba722596e0c03fdf057ced715fa8,calibration,6,6,6,0,0,0,True,False
cell-fb76a5b4b69f1de9eba08f4c3797392480fc94ad5146ddb88fce67c60b09faf0,bv_n18,calibration,upmem,5a62bf542200bf710caf573838f36d0fd198d6636aa7b6c50f42d3572bc51473,calibration,6,6,6,0,0,0,True,False
cell-fbd6bded04649957a4d702cf8e87eb38cbe73f4dc4469fadee76effa61ec6d8e,xor_n18,calibration,upmem,46b9da7ab5f820bd2c2c60ccce1213119fc7130826ccef930cd7992522430b23,calibration,8,8,8,0,0,0,True,False
cell-fc591b7ecdc0f1dd2442944ade23d08fc0eba0ba2f65f3d75e1d00a5b4b4d53b,xor_n18,calibration,upmem,db693aa2ee993965334a0d8bcf3cf527acd8986bf65459f4cdeabab303dd52cd,calibration,6,6,6,0,0,0,True,False
cell-fd6bba306ed29882718b56479ae3b672dda900f422bfc4e198ad55c4bac3e8c2,bb84_n18,calibration,upmem,500337d491059f285a742b22fc3410f6a578fd63dc4d0f52030103cab63ec015,calibration,6,6,6,0,0,0,True,False
cell-fdf9208705cf04ecf24b7b5fea3e00812e25adb8e7d3034945aea042f1e9d69d,qrng_n18,calibration,upmem,f857597b48a921070e9eea4a11aa7a14f11f2a3c63985d5c1e578a22aa0ce52b,calibration,6,6,6,0,0,0,True,False
cell-fe2c8f4cc90d0173d6c75a099d05c534796791929e5b5f6dc12c0d6a6bc32225,edc_n17,calibration,upmem,dbca946b82bc3f1285d8db3fafce59aec3b04e03185305d4cf823b0dcf401702,calibration,6,6,6,0,0,0,True,False
cell-ff065cda487a892bcc33a4c9bd008858f0aebc8014f4f02cf8d50e8e4f621715,edc_n17,calibration,upmem,2b8e4a9cc20bd089c1aa3301ef04b0d6323d92429ecfb0225019eb4ebb909369,calibration,6,6,6,0,0,0,True,False
cell-e1f388e9d6f39b9804f08028498579504700b2bfe5ac622e0c5f7a5cd007ff00,bb84_n08,final,upmem,5a76deaf2578d66a1ed475a0625c79ecc46b434a603602a26254e6c5fdee642e,upmem_f32,6,6,6,0,0,0,True,False
cell-3ff47eb70d8b5dc0490d9be4d34d7430adabe96e63f796a2db96777df5b474b9,bb84_n08,final,upmem,9ad7d5be40d378786e819ea767295ef2ca7b0340441bb7ac21ad6d0d43d6ae2b,upmem_int8,6,6,6,0,0,0,True,False
cell-9d6e9c572e89dd53238e51bdc1aa2bd03f262c26cf2a2616889cc28ddb947a2d,bb84_n08,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-8bf4b354ab5f47708c8d0e0e8357689962ffe74e025124e2676d11ea30ca32dd,bb84_n08,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-cd79403a887b068b1a44a43879b7fd16687cd960bd6f25d84c545c4eec1dec90,bb84_n08,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-dcc350d00b1b6c934c7d236c6752a7a3bca3cbb1317fd4fe46dce75e2d636055,bb84_n12,final,upmem,5a76deaf2578d66a1ed475a0625c79ecc46b434a603602a26254e6c5fdee642e,upmem_f32,6,6,6,0,0,0,True,False
cell-6bd11d846169f74b58610586ef7d0cbbfe21b2b4a546259f2b350ba5c4f7c19c,bb84_n12,final,upmem,9ad7d5be40d378786e819ea767295ef2ca7b0340441bb7ac21ad6d0d43d6ae2b,upmem_int8,6,6,6,0,0,0,True,False
cell-bf964bd911ccabf5e1cdc7e77f548eb05bb047d84d9f4fdff41d85fc456b58cb,bb84_n12,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-8256658a01bde8fc9d3f587fc694df00385edc5153d7f88572b1b0c5ec3081e0,bb84_n12,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-5d484bfb686240d4730ef6346900c03a3338c97de8b0a5515cab50e20b2fe1c1,bb84_n12,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-3b5225deb7d1ed474aa5d8e761eec17116940a5515fb55ce4a6af05af6b55215,bb84_n16,final,upmem,5a76deaf2578d66a1ed475a0625c79ecc46b434a603602a26254e6c5fdee642e,upmem_f32,6,6,6,0,0,0,True,False
