phase,case_id,cell_id,metric,median,raw_mad,count,role
calibration,stress_n16_l2,cell-5e36407afd180f2af94b961520c5841e27d12782a9dc95640663496e1338f85d,job_to_state_cached_path_s,2.7583517850143835,0.03441772802034393,5,
calibration,stress_n16_l2,cell-5e36407afd180f2af94b961520c5841e27d12782a9dc95640663496e1338f85d,kernel_s,1.0524096920000001,0.005140209000000118,5,
calibration,stress_n16_l2,cell-48c0a82e19ec551dccb9ccd107297321d440615b4f269b9d344e86923d95e575,prepared_call_s,0.9309324350324459,0.004527428071014583,5,
calibration,stress_n16_l2,cell-48c0a82e19ec551dccb9ccd107297321d440615b4f269b9d344e86923d95e575,job_to_state_s,1.2828693550545722,0.0032024559914134443,5,
calibration,stress_n16_l2,cell-48c0a82e19ec551dccb9ccd107297321d440615b4f269b9d344e86923d95e575,job_to_state_cached_path_s,1.2828697320073843,0.003202472988050431,5,
calibration,stress_n16_l2,cell-48c0a82e19ec551dccb9ccd107297321d440615b4f269b9d344e86923d95e575,kernel_s,0.06612254299999999,0.00019740299999999877,5,
calibration,stress_n16_l2,cell-711bb0cef56734486d89270123d5047cfef1bd9b13defc5fe4d099c6f464d895,prepared_call_s,2.262074987986125,0.019651351030915976,5,
calibration,stress_n16_l2,cell-711bb0cef56734486d89270123d5047cfef1bd9b13defc5fe4d099c6f464d895,job_to_state_s,2.5047526209964417,0.014481150021310896,5,
calibration,stress_n16_l2,cell-711bb0cef56734486d89270123d5047cfef1bd9b13defc5fe4d099c6f464d895,job_to_state_cached_path_s,2.5047531679738313,0.01448135997634381,5,
calibration,stress_n16_l2,cell-711bb0cef56734486d89270123d5047cfef1bd9b13defc5fe4d099c6f464d895,kernel_s,0.8150018569999999,0.001319341000000085,5,
